Province Name,Province Code,Year,Wheat,Maize,Rice,Sorghum,Barley,Millet,Potato,Sweetpotato,Soybean,Groundnuts,Sunflower,Rapeseed,Sugarbeet,Sugarcane,Cotton,Spinach,Tomato,Cabbage,Apple,Grape,Tea,Tobacco
Shaanxi,27,1991,-2417.974746,-1230.35809,5099.101633,22.1294482,61.3962177999999,-67.16368542,-499.2144075,-237.9848285,-35.45945545,151.781158,-22.96160506,11.04496514,28.072597,320.8826264,378.8069788,1.370364873,16.6742155,6.358414133,-1049.606835,2.07192335199999,141.9655655,-128.097250299999
Shaanxi,27,1992,-1708.391935,-1217.433056,4961.233892,17.14193084,48.94777883,-172.0071615,-615.5322258,-236.142486,56.55473126,190.2706539,-46.93735148,41.19388187,27.91609809,313.2680539,192.273391,3.042117942,15.2894446999999,3.133777026,-1318.971654,1.583221154,146.4113237,-130.0933427
Shaanxi,27,1993,-2975.539026,-1357.77178,4946.145583,17.65424405,56.01467114,-147.3118336,-499.4074594,-219.1601401,201.115285,236.9224148,-30.27278784,-84.50976428,20.96186014,252.117056699999,13.16705605,2.714217647,18.67505272,12.35247872,-1477.964745,2.041246783,153.1860964,-39.23750804
Shaanxi,27,1994,-1837.472479,-858.6677696,5089.49418,20.18232965,53.47959887,-204.8715236,-582.1922257,-237.4879163,212.9382498,306.9128687,-39.39391593,122.7457688,23.3729212399999,233.872099099999,316.907738399999,4.969816977,21.39759793,12.4130317,-2178.219512,2.309754281,154.6551797,-39.7640239
Shaanxi,27,1995,-1467.777585,-183.0511733,5436.167713,60.26660426,58.7433016899999,-23.34819606,-525.5700992,-219.6329463,588.8516674,291.3194366,-5.975494199,75.61459638,32.50737256,271.7926417,325.1642076,5.038031421,22.21428691,12.68195316,-2087.524954,1.941932753,168.429590199999,0.1042138341
Shaanxi,27,1996,-973.7275419,-1551.477705,4745.438857,9.159301458,45.30753309,-192.1029224,-686.9191093,-226.904763,24.99686473,254.209681099999,-80.40898192,211.9136988,31.61144662,263.265622,293.3162809,5.842469142,31.42476275,11.63448916,-2310.854651,1.919020022,161.2249393,-38.58727297
Shaanxi,27,1997,-2559.274295,-836.5412758,4947.223482,27.41049714,44.9361669799999,-44.47674011,-619.184391,-227.4513953,642.1117667,307.15568,-21.50443575,41.91343852,26.42250009,298.3864055,316.3534322,4.941102548,31.99655491,17.699409,-2131.406024,2.835080815,158.3563598,-12.89136796
Shaanxi,27,1998,-3018.957507,-1525.880091,5149.99905,7.766381188,49.7569598,-217.1255247,-866.6492537,-253.1778133,207.414694199999,374.2859299,-69.38099899,182.8404799,26.25694168,316.1159277,293.6001773,3.861121242,36.69233656,17.08634724,-2084.911565,2.65725818,164.1319796,-51.97416944
Shaanxi,27,1999,-1400.662989,-1626.477066,5031.747069,15.13951357,27.0014082,-101.8978564,-653.9417244,-259.5386708,339.1898846,355.839456,-52.6537021,245.2998258,14.26682977,298.1431551,268.894778699999,4.71426314599999,33.46983576,24.99543465,-2021.160007,4.565811488,176.7290902,-17.86117444
Shaanxi,27,2000,-2567.1915,-2027.893977,5184.890786,6.743715463,22.01936592,-160.5006938,-590.6428809,-240.2587779,391.6768066,352.582884699999,-42.5282268,230.7806685,11.81292233,268.4602809,245.8343563,9.981906954,31.6041001499999,29.98004897,-1644.960652,6.461698235,160.7982149,-10.71978956
Shaanxi,27,2001,-2905.925835,-1517.909843,5327.892462,25.20247723,15.41330653,9.765975028,-467.8590182,-232.4052943,392.3635822,423.5362218,-13.69889922,192.1712905,16.95948864,296.2373601,312.835138,7.383272997,30.27634564,16.18538837,-1665.956674,9.341915776,150.9199722,-1.872716242
Shaanxi,27,2002,-3061.89791,-1480.008953,5027.612123,23.7797264899999,16.71557545,-124.7858004,-522.0734816,-260.044777,439.5281211,473.9551293,-41.55372625,194.3156253,19.4338008999999,315.270376,246.1320139,10.0166334499999,31.0761744,25.0287762,-1658.953626,10.25547055,160.8944248,24.67674628
Shaanxi,27,2003,-2956.625868,-1360.411583,4930.630527,28.4019021099999,19.05338088,-92.85022776,-388.899776699999,-216.5134921,325.5437891,428.0785967,-62.7459728699999,124.4729293,10.61257774,313.7802622,261.5021319,10.58562991,42.6842147,15.33110309,-1678.606724,12.0751113699999,165.4626435,20.21585198
Shaanxi,27,2004,-1975.061582,-1419.566194,5344.971774,27.38069677,18.99649745,-60.7403286599999,-400.6116062,-220.3448,413.4655987,420.6834604,-75.05504917,170.4157514,9.22101671099999,292.1478038,357.747437,11.60398581,43.2259579699999,11.1905763499999,-1805.29888,10.53508544,165.8212141,17.903613
Shaanxi,27,2005,-1768.993862,-1512.305059,5370.662498,24.9826465799999,32.642661,-42.76025684,-220.6903324,-198.3897209,283.9973298,406.581332,-3.653429797,147.097112,9.07615358,293.9024937,272.5389751,12.82816715,36.87680629,15.70073438,-1841.461365,15.34158529,182.4788154,25.72431313
Shaanxi,27,2006,-1307.606954,-1158.406773,5500.518305,22.20898171,19.393726,-98.46786761,-323.8789835,-144.7506766,388.3721217,314.932917899999,-24.8112900599999,172.362802599999,12.1504516199999,305.2925085,206.3873236,9.40860642,44.24087842,13.69784322,-1984.911476,9.20873993899999,187.2846345,27.2687922199999
Shaanxi,27,2007,-972.1208202,-1452.981127,5392.313497,2.756717308,11.982747,-137.4951604,-450.6104475,-152.2577819,203.01508,334.6492591,-24.2088927199999,88.8881871,12.59958422,360.2938566,178.0554793,14.33586346,43.38634121,4.691319267,-1933.856167,10.05288869,214.8475431,13.85278731
Shaanxi,27,2008,-1087.84497,-1235.292694,5024.489375,3.182013554,17.502744,-157.8778344,-418.5244066,-154.7284726,168.6178265,337.2974948,-15.6019552799999,48.8494502,12.47005158,398.1239777,166.2887212,8.698311202,41.25842669,15.07932443,-2171.040288,10.49284964,235.9727662,7.657348376
Shaanxi,27,2009,-771.6859046,-995.3576411,3262.931319,3.302983106,3.348497,-92.35308926,-252.6372099,-94.76066884,43.88091542,225.428429699999,-22.7476889,84.65692214,5.99700298599999,349.777341199999,201.8901951,3.141003779,34.65591411,1.93815301,-2151.925627,6.779607047,207.508793,6.72887137
Gansu,28,1978,-2469.138153,884.6585264,4823.578757,42.23444986,-255.196893099999,-25.7359823099999,-612.843718,-6.069158337,316.705698899999,137.0396036,-0.05421475312,67.03266614,-1.44794534899999,116.7754832,201.1481483,3.11133056,10.11504181,7.85000852199999,-57.95331983,0.856571158,117.429288,33.9902291199999
Gansu,28,1979,-1676.989855,907.687232,4502.861757,89.55819579,-209.590701699999,23.8197113299999,-519.3885649,-8.292628998,348.7978402,147.0341293,-1.222637395,115.6034704,3.617423706,95.9621928,147.1368547,3.46103463899999,10.51617392,7.51271664499999,-40.72816863,1.540927482,110.0730658,28.49190371
Gansu,28,1980,-2291.495605,1081.895068,4828.261508,69.51834324,-228.0749596,-70.6875304599999,-527.9359115,-3.80179692,318.9826429,141.968684,-3.069507881,70.5989141599999,8.685119418,96.03146656,226.5132593,3.242387008,9.88213546199999,10.48763857,-38.38972031,1.968285034,74.4977696,18.98526168
Gansu,28,1981,-1719.183212,1333.481123,4687.292262,94.75632216,-193.0436556,31.59295276,-468.7750355,-3.427097982,425.4194844,132.1883743,10.03418532,167.4673041,3.286483217,113.6382087,240.1474007,3.284438137,10.69964269,9.493619273,-61.3195589699999,2.059617479,92.25035625,33.63425703
Gansu,28,1982,-2413.014344,1131.663595,4454.594818,130.2943627,-166.9548989,133.3079874,-333.0243423,-4.779969446,464.981005699999,147.6709315,3.748258356,159.512092199999,-1.175001744,120.9031219,218.0278043,3.853433372,11.21699742,10.86208775,-59.1965112,2.58711567499999,94.6615107699999,53.91849859
Gansu,28,1983,-2330.904069,1254.08124,4843.092792,90.4737744,-174.920669,74.4647197399999,-610.7360668,-2.192490773,382.2705315,121.3234785,8.56040851,128.5833688,0.89750597,118.5308957,437.4556861,2.532321438,12.38518532,10.93205819,-46.60531738,3.109002383,93.03775373,32.90050376
Gansu,28,1984,-2250.233821,1341.052012,4707.256204,102.387047299999,-162.4668816,75.37669834,-565.7196572,0.5028379422,325.457464,151.7101352,15.38926658,95.60201379,-10.1866577799999,127.8605228,594.7614707,3.075550378,8.610933557,11.62134942,-38.4932723299999,3.568179619,77.92149356,39.89363565
Gansu,28,1985,-2408.421208,995.1551492,4657.563015,52.3217394399999,-165.898098,56.32547853,-553.6545959,10.43636793,340.1910311,196.3724584,32.18255543,147.8134295,-36.9105179099999,178.525938199999,442.3023142,3.517275017,12.51489163,11.7538331999999,-39.92853477,4.776517788,75.36985097,63.73498134
Gansu,28,1986,-2293.471587,1131.937902,4735.472207,70.94316297,-209.6579433,48.73755619,-500.5653044,11.18721102,299.4858466,200.0231317,8.651165049,146.9071086,-31.53459758,181.4511649,225.7454817,3.31796368099999,12.93660068,14.71939753,-114.1734657,6.009507466,77.04004785,52.44078258
Gansu,28,1987,-1634.892968,1154.547423,4358.51121,57.85771728,-160.6561483,63.14961487,-589.794947,15.77335575,328.9184481,166.4931834,5.51950237,152.7508446,-34.93190011,143.6706886,240.9216295,3.239686837,14.35369239,15.06558188,-169.027865099999,8.38267648199999,85.19229508,51.05691317
Gansu,28,1988,-1527.222151,1094.494149,4864.133556,45.44209138,-150.6973998,64.99089564,-627.6939225,14.11334074,350.4868092,171.0602827,3.746208311,63.1538716,-61.76467375,153.2723399,336.723073,3.053045513,12.9101159399999,11.97204899,-247.2233695,8.47724136099999,79.57097006,61.30026103
Gansu,28,1989,-2007.793524,1072.271248,4164.711959,12.67436202,-190.7492929,65.1783769399999,-520.2115473,15.60834291,376.7075068,203.2685582,5.15413604299999,31.85344277,-41.44119992,205.6546128,260.8103357,3.09298639099999,14.78751979,9.55124312199999,-253.4799099,7.575323964,80.17179529,68.99163864
Gansu,28,1990,-2187.744171,1173.671305,4774.98449,16.61267938,-189.3147038,58.9758805,-612.6725912,17.62838043,317.2576909,198.1203794,4.097709672,80.84061598,-34.55003188,200.8340112,443.3614852,3.683854798,13.31427898,14.1842267899999,-221.9458399,7.035254182,87.82138974,51.3813239
Gansu,28,1991,-2347.455512,959.6784325,4630.572886,34.33147254,-249.534404199999,51.85729331,-564.5763617,16.09580758,288.6411916,177.2311173,8.60402832,142.6277005,-51.63133913,229.2398568,578.0227207,3.754323161,13.68527772,18.88261741,-250.487407099999,6.250053,96.45891086,39.25488875
Gansu,28,1992,-1503.343389,718.5550783,4462.332564,11.8898035399999,-255.684510599999,-5.883383745,-688.6774645,15.6385910099999,265.9076827,201.154517,2.061040114,73.08664545,-48.4925387,232.1788772,548.9078516,5.0533537,14.49443344,13.15950272,-338.805306199999,8.121486978,99.49950158,34.05213967
Gansu,28,1993,-2195.290716,1017.467402,4367.208436,24.74665997,-213.4711864,31.88683181,-542.2670303,14.58739928,418.2781819,236.5771903,4.90697314499999,-6.857023848,-59.97427759,196.3754693,360.0172067,5.84038495,18.25303771,22.36456624,-392.7911992,8.052737363,104.3338357,26.3399285
Gansu,28,1994,-1570.688318,1090.291877,4325.109028,23.42428168,-232.7046889,-1.427228478,-660.6721707,15.92016039,531.8955078,274.747668399999,1.762774763,1.687685444,-67.48805691,180.8637105,423.7410478,7.94417807799999,22.92569119,24.53788957,-424.1910341,8.730813879,105.650680099999,-3.477379759
Gansu,28,1995,-434.9748531,1127.428358,4551.807272,52.36404791,-232.0357727,86.27313506,-508.2429655,15.0041172,648.1161169,257.0079116,7.473836133,138.2286902,-65.77003346,210.3015027,376.7141617,8.571403143,23.0891061,26.63177886,-500.6432766,8.599693828,116.8890809,-5.519229363
